date,WT,pH,DO,CODMn,NH3-N,TP,TN,EC,Turbidity
2021/1/10 20:00,16.65428571428572,7.141142857142859,10.102913752914057,1.8857142857142863,0.18962857142857148,0.16331428571428575,2.305428571428572,156.99603729596475,51.942346542369506
2021/1/11 0:00,15.242857142857147,7.089428571428574,10.375780885781197,2.9054285714285726,0.24711428571428581,0.16642857142857148,2.252571428571429,260.94856254858195,18.414219114213335
2021/1/11 4:00,13.45714285714286,7.0734285714285745,10.766247086247411,2.596857142857144,0.1943428571428572,0.13491428571428576,2.1822857142857153,209.83053613053715,32.99914529914636
2021/1/11 8:00,13.137142857142862,7.054285714285717,10.836013986014313,2.619142857142858,0.18868571428571435,0.11314285714285718,2.1045714285714294,213.43822843822915,29.451903651903656
2021/1/11 12:00,13.488571428571435,7.080000000000002,10.739953379953704,2.8354285714285723,0.18760000000000007,0.10000000000000003,2.1148571428571437,213.86829836829787,29.596192696192805
2021/1/11 16:00,14.625714285714292,7.145142857142858,10.493729603729921,2.8265714285714294,0.18977142857142862,0.09211428571428573,2.1688571428571435,219.262004662002,29.105749805749973
2021/1/11 20:00,13.231428571428573,7.202285714285717,10.72881118881151,2.651142857142858,0.18668571428571434,0.08611428571428573,2.1945714285714297,221.16495726495873,31.457031857031073
2021/1/12 0:00,11.405714285714291,7.192857142857145,10.847948717949045,2.5577142857142867,0.19188571428571433,0.07891428571428573,2.1351428571428577,216.2306138306165,23.050582750586123
2021/1/12 4:00,13.294285714285717,7.200571428571431,10.852144522144851,1.6108571428571432,0.12188571428571432,0.07622857142857145,2.0845714285714294,213.41437451437412,43.6454545454407
2021/1/12 8:00,13.96571428571429,7.1714285714285735,10.599580419580738,1.338571428571429,0.10728571428571432,0.0816857142857143,2.0828571428571436,212.70947940948062,57.48127428127438
2021/1/12 12:00,16.20857142857143,7.150571428571431,10.322400932401244,1.9188571428571435,0.13594285714285717,0.09640000000000004,2.1457142857142864,214.44739704739487,43.17257187258596
2021/1/12 16:00,14.90285714285715,7.143142857142859,10.362354312354624,2.933428571428572,0.2069428571428572,0.11677142857142861,2.207714285714286,225.26013986013484,22.672416472412927
2021/1/12 20:00,14.902857142857147,7.2114285714285735,10.510536130536448,2.7622857142857153,0.18368571428571434,0.12962857142857148,2.2282857142857146,229.366822066824,31.770007770008352
2021/1/13 0:00,13.388571428571431,7.216571428571431,10.325897435897748,2.4408571428571437,0.17454285714285722,0.1250571428571429,2.203142857142858,227.60800310800363,29.68399378399377
2021/1/13 4:00,14.351428571428576,7.15657142857143,10.664801864802186,2.5194285714285725,0.16097142857142863,0.10882857142857146,2.1162857142857154,223.27544677544867,29.92999222999226
2021/1/13 8:00,13.691428571428574,7.102857142857145,10.52372960372992,2.5900000000000007,0.15034285714285717,0.09374285714285718,2.0040000000000004,217.89526029526365,29.72540792540804
2021/1/13 12:00,14.380000000000003,7.093142857142858,10.266177156177466,2.790571428571429,0.14322857142857146,0.08311428571428574,1.998571428571429,217.33815073814716,29.69199689199692
2021/1/13 16:00,16.75714285714286,7.140285714285717,9.852470862471161,2.875428571428572,0.14525714285714292,0.08025714285714289,2.094571428571429,228.5620823620796,29.723232323232267
2021/1/13 20:00,18.697142857142865,7.192285714285717,9.440396270396555,2.7597142857142867,0.1373428571428572,0.08054285714285717,2.1048571428571434,227.41724941725292,29.96262626262628
2021/1/14 0:00,17.740000000000006,7.204000000000002,9.519790209790497,2.4497142857142866,0.12554285714285718,0.07994285714285718,2.015714285714286,217.0979020979064,29.80854700854706
2021/1/14 4:00,16.408571428571435,7.1474285714285735,9.952890442890741,2.258571428571429,0.12642857142857145,0.07805714285714288,1.9402857142857148,212.95493395493324,30.137684537684386
2021/1/14 8:00,15.688571428571432,7.093714285714288,9.98904428904459,2.5774285714285723,0.13040000000000004,0.07865714285714287,1.9051428571428577,212.6567210567223,30.47863247863238
2021/1/14 12:00,17.231428571428577,7.080571428571432,9.73491841491871,2.5840000000000005,0.1397428571428572,0.0901714285714286,1.9448571428571433,213.83721833721688,30.418570318570556
2021/1/14 16:00,19.705714285714294,7.1228571428571446,9.529347319347606,3.6928571428571444,0.16062857142857148,0.11500000000000003,2.047714285714286,221.05648795648426,30.110334110334126
2021/1/14 20:00,19.037142857142864,7.171428571428574,9.492447552447839,4.029142857142858,0.17394285714285718,0.13388571428571433,2.1082857142857145,224.1901320901343,30.09285159285164
2021/1/15 0:00,17.39714285714286,7.181428571428573,9.593706293706584,3.650857142857144,0.16611428571428577,0.13228571428571434,2.052285714285715,217.4240093240121,30.33923853923839
2021/1/15 4:00,16.848571428571432,7.13514285714286,9.848228438228734,2.5928571428571434,0.15200000000000005,0.1171714285714286,1.975428571428572,212.442035742037,30.912432012431786
2021/1/15 8:00,16.13142857142858,7.092571428571431,9.95202797202827,2.727428571428572,0.1511428571428572,0.10391428571428575,1.931428571428572,209.33675213675363,31.10707070707088
2021/1/15 12:00,15.200000000000003,7.106000000000002,9.914102564102862,2.726285714285715,0.1553428571428572,0.09954285714285717,1.965428571428572,208.79494949494867,30.607614607614817
2021/1/15 16:00,16.785714285714292,7.155714285714288,9.67972027972057,2.6868571428571437,0.1605428571428572,0.1068571428571429,2.038285714285715,214.24910644910412,30.533721833721746
2021/1/15 20:00,19.36571428571429,7.201714285714289,9.49114219114248,2.377428571428572,0.15328571428571436,0.11348571428571431,2.0457142857142863,214.77824397824608,30.957031857031705
2021/1/16 0:00,17.85714285714286,7.188857142857144,9.608275058275348,2.209142857142858,0.13780000000000006,0.1114571428571429,1.9960000000000007,210.13566433566615,31.208702408702433
2021/1/16 4:00,14.634285714285719,7.120857142857145,10.194102564102872,2.301142857142858,0.12862857142857148,0.10671428571428573,1.9562857142857148,208.54965034964977,31.20761460761461
2021/1/16 8:00,12.620000000000003,7.062000000000003,10.548135198135515,2.643142857142858,0.12651428571428575,0.10140000000000003,1.9817142857142864,209.32944832944906,31.40924630924621
2021/1/16 12:00,14.542857142857146,7.06914285714286,10.479184149184464,2.704000000000001,0.12417142857142861,0.09488571428571432,2.0285714285714294,210.22540792540659,31.685858585858544
2021/1/16 16:00,16.58571428571429,7.11314285714286,10.191748251748557,2.653142857142858,0.12591428571428576,0.09614285714285718,2.081142857142858,215.48383838383558,31.68477078477087
2021/1/16 20:00,17.191428571428574,7.16114285714286,10.1160372960376,2.6534285714285724,0.13362857142857149,0.11082857142857146,2.175428571428572,227.44351204350787,31.644599844599853
2021/1/17 0:00,15.820000000000002,7.17457142857143,10.172237762238069,2.814857142857144,0.1298571428571429,0.11720000000000003,2.1568571428571435,226.26153846154247,31.77008547008544
2021/1/17 4:00,15.191428571428576,7.134857142857145,10.522074592074908,2.905714285714286,0.12197142857142862,0.11111428571428573,2.096857142857144,217.44724164724522,31.762470862470945
2021/1/17 8:00,14.834285714285718,7.105714285714287,10.544032634032952,2.9220000000000006,0.11811428571428575,0.10045714285714288,2.054571428571429,217.18484848484445,31.921289821289715
2021/1/17 12:00,16.06571428571429,7.133714285714288,10.196386946387253,2.8594285714285723,0.12000000000000004,0.09542857142857146,2.147428571428572,225.25066045065984,32.04009324009329
2021/1/17 16:00,17.611428571428576,7.1942857142857175,9.919417249417547,2.927714285714287,0.12308571428571433,0.0927714285714286,2.2425714285714298,229.88018648018348,31.82618492618513
2021/1/17 20:00,17.48285714285715,7.232571428571431,10.01988344988375,2.9562857142857153,0.13757142857142862,0.09271428571428575,2.3580000000000005,239.2250194250161,31.548329448329472
2021/1/18 0:00,14.157142857142862,7.2431428571428595,10.450116550116864,2.9548571428571435,0.14940000000000003,0.09480000000000002,2.3677142857142863,241.91002331002525,31.568453768453796
2021/1/18 4:00,12.868571428571432,7.195714285714288,10.927202797203126,2.812857142857144,0.15371428571428575,0.09360000000000002,2.2794285714285722,235.26270396270723,31.909324009323825
2021/1/18 8:00,13.911428571428576,7.110000000000002,10.70592074592107,2.854285714285715,0.1469428571428572,0.09062857142857145,2.1588571428571437,227.26029526029822,32.25260295260292
2021/1/18 12:00,16.880000000000006,7.078857142857146,10.048624708625011,3.0720000000000014,0.13522857142857148,0.0848857142857143,2.127714285714286,220.00372960373255,32.21748251748267
2021/1/18 16:00,18.648571428571433,7.121428571428574,9.743566433566727,3.1517142857142866,0.12345714285714289,0.08388571428571431,2.1308571428571437,218.66037296037203,31.97171717171724
2021/1/18 20:00,17.75714285714286,7.172285714285716,9.772797202797499,2.9562857142857153,0.11905714285714289,0.08140000000000003,2.1200000000000006,218.61499611499644,31.604817404817634
2021/1/19 0:00,15.94571428571429,7.176857142857145,9.982540792541094,2.783428571428572,0.1310571428571429,0.08580000000000002,2.192857142857144,224.51025641025328,31.597979797979676
2021/1/19 4:00,14.79428571428572,7.14057142857143,10.458764568764884,2.825142857142858,0.14840000000000006,0.09551428571428575,2.2468571428571433,232.12773892773617,31.98679098679085
2021/1/19 8:00,14.245714285714289,7.095142857142859,10.49240093240125,2.934285714285715,0.15782857142857148,0.10748571428571432,2.2534285714285724,231.38803418803852,32.14794094794109
2021/1/19 12:00,15.074285714285718,7.0742857142857165,10.258018648018957,3.086000000000001,0.15040000000000003,0.1139714285714286,2.215428571428572,224.28073038073077,31.83799533799543
2021/1/19 16:00,17.780000000000005,7.116000000000001,9.945244755245055,3.2614285714285733,0.14137142857142862,0.11442857142857146,2.278000000000001,226.67653457653313,31.57715617715634
2021/1/19 20:00,19.471428571428575,7.171428571428573,9.51310023310052,3.070857142857144,0.13411428571428574,0.10802857142857146,2.330000000000001,230.18259518259515,31.60007770007761
2021/1/20 0:00,18.42857142857143,7.17657142857143,9.701888111888403,2.919428571428572,0.1254571428571429,0.0961714285714286,2.285428571428572,227.4686091686115,31.8596736596736
2021/1/20 4:00,15.808571428571435,7.093714285714288,10.223100233100539,3.820857142857144,0.12768571428571432,0.0776857142857143,2.1722857142857155,219.77233877234232,32.03434343434347
2021/1/20 8:00,14.780000000000005,7.0502857142857165,10.27109557109588,4.141428571428573,0.11494285714285718,0.10100000000000003,2.1791428571428577,215.37762237762243,31.904273504273583
2021/1/20 16:00,16.451428571428576,7.092000000000002,10.005244755245055,3.845428571428572,0.09925714285714288,0.13908571428571434,2.3128571428571436,218.48073038072826,31.633721833722028
2021/1/20 20:00,19.54285714285715,7.168285714285716,9.744662004662299,3.5434285714285725,0.09122857142857146,0.1864571428571429,2.457714285714286,226.99665889665567,31.423387723387727
2021/1/21 0:00,18.211428571428577,7.150571428571432,9.681701631701923,4.034285714285716,0.11171428571428575,0.21468571428571434,2.4951428571428584,232.8658119658109,31.560839160839134
2021/1/21 4:00,16.702857142857148,7.074285714285717,9.829533799534095,3.9894285714285727,0.13171428571428576,0.25448571428571437,2.4728571428571438,232.6008547008567,31.613597513597576
2021/1/21 8:00,16.917142857142863,7.0025714285714304,9.867296037296335,3.8140000000000014,0.1440571428571429,0.29065714285714295,2.4068571428571435,226.3891996892017,31.543512043512106
2021/1/21 12:00,17.765714285714292,7.008571428571431,9.643682983683274,3.768000000000001,0.14251428571428576,0.24834285714285723,2.4060000000000006,227.1144522144513,31.16076146076168
2021/1/21 16:00,18.41428571428572,7.094285714285717,9.451864801865085,3.8340000000000014,0.12902857142857146,0.17071428571428576,2.4048571428571437,224.315850815853,31.15454545454538
2021/1/21 20:00,19.63142857142858,7.172000000000002,9.395454545454829,3.9162857142857157,0.11660000000000004,0.12125714285714291,2.4134285714285726,223.73356643356647,31.155167055167084
2021/1/22 0:00,20.448571428571434,7.176000000000002,9.227132867133147,3.8474285714285728,0.11071428571428575,0.1495428571428572,2.3754285714285723,225.15742035741872,31.4003108003108
2021/1/22 4:00,19.85714285714286,7.101428571428573,9.277435897436177,3.749142857142858,0.1095714285714286,0.16162857142857145,2.3740000000000006,224.23022533022927,31.162703962704022
2021/1/22 8:00,18.53428571428572,7.030285714285717,9.40629370629399,3.7557142857142867,0.10322857142857146,0.15680000000000005,2.304285714285715,216.25182595182727,31.440559440559397
2021/1/22 12:00,18.64857142857143,7.019428571428573,9.314848484848765,3.7994285714285727,0.09771428571428575,0.14520000000000005,2.3120000000000007,216.14941724941673,31.61328671328654
2021/1/22 16:00,20.01428571428572,7.055428571428575,9.456410256410543,3.935714285714287,0.09674285714285717,0.13697142857142863,2.3577142857142865,219.90473970473835,31.994250194250288
2021/1/22 20:00,19.517142857142865,7.0902857142857165,9.529417249417534,4.020000000000001,0.09594285714285718,0.1362571428571429,2.352571428571429,220.05936285936414,31.727583527583597
2021/1/23 0:00,18.01428571428572,7.078857142857144,9.496806526806813,3.8885714285714297,0.0961714285714286,0.14348571428571433,2.2997142857142863,218.11585081585164,31.295648795649093
2021/1/23 4:00,17.98285714285715,7.028285714285717,9.525034965035253,3.724857142857144,0.09862857142857145,0.1508571428571429,2.2548571428571442,217.72509712509716,31.387645687645403
2021/1/23 8:00,19.682857142857145,6.967714285714288,9.393333333333617,3.627714285714287,0.09811428571428575,0.14697142857142861,2.212285714285715,212.3915306915347,32.03620823620808
2021/1/23 12:00,20.088571428571434,6.964285714285716,9.281421911422191,3.624000000000001,0.09205714285714289,0.13948571428571432,2.2180000000000004,208.01655011654935,32.14257964257987
2021/1/23 16:00,20.32285714285715,7.0191428571428585,9.361701631701914,3.728000000000001,0.08908571428571431,0.12948571428571432,2.337714285714286,218.70411810411187,31.36340326340352
2021/1/23 20:00,19.788571428571437,7.07657142857143,9.363496503496785,3.868857142857144,0.09062857142857145,0.1181714285714286,2.4268571428571435,226.95695415695508,31.327894327894228
2021/1/24 0:00,18.83428571428572,7.085714285714289,9.433310023310309,3.691142857142858,0.09531428571428574,0.10025714285714288,2.370285714285715,220.72719502719917,32.10155400155361
2021/1/24 4:00,18.26571428571429,7.021142857142859,9.57186480186509,3.4080000000000013,0.09942857142857145,0.08954285714285717,2.2877142857142863,211.2206682206703,32.39230769230794
2021/1/24 8:00,17.79428571428572,7.028285714285716,9.745571095571389,3.2974285714285725,0.1033714285714286,0.08697142857142859,2.2868571428571434,212.57544677544507,31.96534576534586
2021/1/24 20:00,16.400000000000006,7.103142857142858,9.923659673659973,3.301714285714287,0.1037714285714286,0.08174285714285716,2.3400000000000003,219.3168609168586,32.352758352758144
2021/1/25 0:00,16.240000000000002,7.094857142857146,10.050489510489815,3.4242857142857153,0.1183714285714286,0.10737142857142859,2.323142857142858,214.01165501166116,31.435586635587544
2021/1/26 12:00,17.08571428571429,7.008285714285716,10.00773892773923,3.546857142857144,0.12911428571428576,0.14068571428571433,2.288000000000001,203.71491841492002,29.350349650350374
2021/1/26 16:00,18.128571428571433,7.000285714285717,9.900955710956008,3.7051428571428584,0.14148571428571433,0.16411428571428577,2.2937142857142865,207.97925407924936,28.557964257964134
2021/1/26 20:00,17.500000000000007,7.080000000000002,9.88300699300729,3.2328571428571435,0.13265714285714292,0.14414285714285718,2.3331428571428576,217.54304584304512,28.571173271173556
2021/1/27 0:00,17.120000000000005,7.092285714285716,9.967948717949017,2.7257142857142864,0.12400000000000004,0.1223714285714286,2.2857142857142865,215.16938616938842,28.1473970473971
2021/1/27 4:00,17.477142857142866,7.050857142857145,10.017855477855779,2.431142857142858,0.10705714285714289,0.09954285714285718,2.1965714285714295,207.77777777778064,28.395571095570904
2021/1/27 8:00,15.65428571428572,7.0011428571428596,9.934965034965334,2.5508571428571436,0.12360000000000004,0.0994571428571429,2.2054285714285724,208.78469308469099,28.717404817404862
2021/1/28 4:00,12.820000000000004,6.95114285714286,9.718158508158801,2.6322857142857154,0.14211428571428578,0.10694285714285717,2.220285714285715,207.61880341880521,28.60979020979025
2021/1/28 8:00,10.534285714285717,6.934000000000002,9.478578088578375,2.792857142857144,0.1624571428571429,0.11551428571428575,2.3082857142857147,211.2472416472391,28.768531468531393
2021/1/29 8:00,11.302857142857146,6.928571428571431,9.494568764569049,2.9945714285714295,0.15611428571428576,0.11031428571428575,2.395142857142858,220.84265734265216,28.63240093240103
2021/1/29 12:00,12.317142857142862,6.966285714285716,9.88433566433596,2.8591428571428583,0.1353428571428572,0.09651428571428575,2.494285714285715,222.9447552447601,29.513442113441577
2021/1/29 16:00,13.157142857142862,7.019142857142859,10.512191142191458,2.605142857142858,0.10522857142857146,0.08200000000000002,2.504000000000001,216.39129759129736,30.188655788655744
2021/1/29 20:00,13.077142857142862,7.07057142857143,10.85312354312387,2.481714285714286,0.08665714285714288,0.07594285714285717,2.468000000000001,217.04118104118106,29.668842268842877
2021/1/30 0:00,12.782857142857146,7.059142857142859,10.610303030303351,2.606285714285715,0.07594285714285716,0.07325714285714288,2.435428571428572,215.57987567987792,28.65252525252526
2021/1/30 4:00,12.465714285714292,7.000000000000003,9.97937062937093,2.7460000000000013,0.06365714285714288,0.06825714285714288,2.388285714285715,213.21095571095498,29.02509712509704
2021/1/30 8:00,12.302857142857144,6.959428571428574,9.468624708624994,2.8840000000000012,0.054485714285714304,0.06348571428571431,2.380285714285715,213.92859362859411,29.307536907536793
2021/1/30 12:00,12.322857142857147,6.952285714285717,9.34664335664364,2.8400000000000007,0.051971428571428585,0.0590857142857143,2.402285714285715,218.45097125096865,29.579409479409478
2021/1/30 16:00,12.425714285714289,6.976857142857145,9.55307692307721,2.593142857142858,0.05468571428571431,0.056828571428571444,2.4228571428571435,220.3731934731935,29.524941724941783
2021/1/30 20:00,12.382857142857146,7.009142857142859,9.769137529137822,2.474285714285715,0.06442857142857145,0.0629714285714286,2.4540000000000006,226.78430458430205,29.489743589743654
2021/1/31 0:00,12.308571428571433,7.019714285714288,9.777249417249712,2.525142857142858,0.06842857142857145,0.0743714285714286,2.4371428571428577,229.8044289044281,29.280885780885868
2021/1/31 4:00,12.165714285714289,6.996000000000002,9.624032634032924,2.5917142857142865,0.07331428571428573,0.08425714285714288,2.3994285714285724,226.9867909867959,29.344133644133603
2021/1/31 8:00,12.168571428571433,6.970857142857145,9.466200466200752,2.6628571428571437,0.07700000000000003,0.08402857142857145,2.3177142857142865,217.0393162393171,29.544444444444334
2021/1/31 12:00,12.400000000000004,6.981714285714288,9.50496503496532,2.7494285714285724,0.08602857142857145,0.08205714285714287,2.319428571428572,220.91538461538227,29.9756798756798
2021/1/31 16:00,12.640000000000004,7.02514285714286,9.767226107226401,2.628285714285715,0.0943714285714286,0.08905714285714288,2.3648571428571437,231.83651903651426,29.885703185703292
2021/1/31 20:00,12.617142857142861,7.055428571428574,10.06890442890473,2.500285714285715,0.09788571428571431,0.10065714285714289,2.3240000000000007,233.36394716395026,29.845843045843104
2021/2/1 0:00,12.400000000000004,7.063714285714289,10.081328671328974,2.5620000000000007,0.09837142857142861,0.10545714285714289,2.273428571428572,232.12478632478562,29.730769230769194
2021/2/1 4:00,12.182857142857145,7.036285714285717,9.805314685314979,2.628285714285715,0.09651428571428575,0.09728571428571431,2.211714285714286,232.15252525252538,30.21056721056708
2021/2/1 8:00,11.791428571428575,7.007714285714288,9.603286713287002,2.6777142857142864,0.09480000000000004,0.08545714285714288,2.178285714285715,225.64716394717001,30.25027195027198
2021/2/1 12:00,13.437142857142861,6.9934285714285735,9.530209790210078,2.632000000000001,0.09651428571428575,0.0741714285714286,2.1400000000000006,219.29627039626828,30.3301476301477
2021/2/1 16:00,16.288571428571434,7.021714285714287,9.8334965034968,2.4465714285714295,0.1116571428571429,0.06614285714285717,2.207714285714286,227.33675213674903,30.35524475524462
2021/2/1 20:00,16.83428571428572,7.0422857142857165,10.155594405594712,2.3217142857142865,0.1343428571428572,0.05994285714285715,2.2848571428571436,236.50870240870069,30.646853146853218
2021/2/2 0:00,16.322857142857146,7.017428571428574,10.357179487179799,2.4317142857142864,0.1376571428571429,0.055485714285714305,2.2380000000000004,230.02082362082925,30.520046620046635
2021/2/2 4:00,16.71714285714286,6.9625714285714295,10.441212121212434,2.6060000000000008,0.13028571428571434,0.05300000000000002,2.167714285714286,216.3623931623988,30.556021756021806
2021/2/2 8:00,17.96571428571429,6.936857142857145,10.310606060606371,2.6151428571428577,0.12188571428571432,0.05142857142857144,2.1117142857142865,209.19440559440434,30.50699300699299
2021/2/2 12:00,18.200000000000003,6.955714285714288,9.937599067599367,2.412571428571429,0.12745714285714288,0.050314285714285735,2.176571428571429,217.01305361305117,31.08438228438201
2021/2/2 16:00,18.922857142857147,7.006000000000002,9.81931235431265,2.3665714285714294,0.1273714285714286,0.04960000000000002,2.217142857142858,222.1400699300684,31.45992229992231
2021/2/2 20:00,19.414285714285718,7.0431428571428585,9.636515151515441,2.5068571428571436,0.1208857142857143,0.04840000000000001,2.2528571428571436,222.8659052059071,31.26811965811987
2021/2/3 0:00,19.408857142857148,7.0340000000000025,9.783111888112183,2.6366571428571435,0.10198571428571432,0.048788571428571445,2.2028857142857152,216.80128205128443,31.239572649572462
2021/2/3 4:00,17.89828571428572,6.988571428571431,10.021317016317319,2.6590571428571437,0.08704000000000003,0.048924285714285726,2.1774571428571434,212.96268842268995,32.077770007769864
2021/2/3 8:00,17.03828571428572,6.936285714285717,10.098818181818487,2.7169142857142865,0.08460571428571431,0.05087142857142859,2.208571428571429,207.90295260295292,30.649316239316825
2021/2/3 12:00,17.45914285714286,6.959142857142859,10.073326340326645,2.737685714285715,0.09666857142857146,0.053438571428571446,2.3038000000000007,227.75563325562052,34.738422688419575
2021/2/3 16:00,18.65771428571429,7.046285714285716,10.094216783217089,2.6480571428571436,0.10916857142857146,0.06105428571428573,2.4056285714285726,257.0622766122668,42.273131313128474
2021/2/3 20:00,18.067142857142862,7.1314285714285734,10.116372960373264,2.3846000000000007,0.11610571428571433,0.07534428571428574,2.427428571428572,267.8649572649602,46.479992229992526
